produce,buyer_type,rolling_avg,month,is_festival,weather_rain,weather_heat,price_level,demand,produce_enc
Tomato,1,45.65465147866071,10,0,1,0,31.05824685210726,39.35875748473759,0
Tomato,1,197.89285609587148,11,0,0,0,27.493899029567565,207.70007212115493,0
Cabbage,2,142.12446241394463,5,0,0,0,18.958714875280904,127.26948844924298,3
Grapes,1,48.601959264664615,2,0,0,0,88.17271871145248,46.66556679682459,11
Cabbage,2,156.76398538535835,5,0,1,0,20.370155160237854,152.2439156733387,3
Carrot,0,136.0161239702137,1,0,1,0,25.45696507491279,152.75519022262793,4
Orange,2,10.402699816099231,9,0,0,0,47.35035508434931,11.884509534659736,8
Guava,2,18.594195949049777,10,0,1,0,37.19587953952771,20.71626944619252,12
Cabbage,2,100.26219254817212,12,0,0,0,15.426141086151855,102.25062320901927,3
Cabbage,0,152.03618638607585,12,0,1,0,18.27679564108798,141.2922401397365,3
Spinach,1,185.0593460750966,10,1,0,0,25.03048840560877,227.50283839849573,9
Mango,1,146.04153455862357,7,0,0,0,109.23293706909732,138.93394765096113,6
Apple,1,197.9365568274473,1,0,0,0,97.41771996997551,206.8530241016998,7
Orange,1,155.00862938580144,11,0,0,0,47.11383461454996,205.3585990834381,8
Cabbage,1,61.488071404556564,8,1,1,0,13.020237273570665,90.05098154954202,3
Cabbage,0,69.99126386456726,2,0,0,0,13.228397104925937,82.55006455671109,3
Brinjal,1,81.09897510476836,7,1,0,0,18.173392975014,119.02521464297031,13
Mango,0,32.55069075838317,12,0,0,0,98.14751270555203,30.90165920955058,6
Orange,2,77.21580939132143,8,0,0,1,54.091498309236975,67.13115695633155,8
Grapes,0,192.07926497778618,7,0,0,0,73.16239030908962,215.8596916324944,11
Banana,1,126.16990902939753,9,1,0,0,33.489502642879806,173.0694457005748,5
Onion,2,169.13459228748258,7,0,0,0,20.35087077839666,176.28428850701863,2
Apple,1,13.60347404443494,6,0,1,0,83.5012367096148,16.143490392738457,7
Carrot,1,156.66438565352266,1,1,0,0,41.48776514276675,204.87882016383415,4
Orange,2,26.453870127335676,7,0,0,0,71.1988610985503,25.765217918788828,8
Apple,2,90.86999393780532,12,0,1,0,131.65722942473087,90.90665341914868,7
Grapes,2,132.03825219474294,8,0,1,1,94.36679301464459,156.13557761407668,11
Mango,2,195.92038564554844,11,0,0,0,97.03901428027153,210.63709529065295,6
Mango,1,185.24475159679602,4,0,0,0,99.89113542425984,204.428367238989,6
Cabbage,2,45.713807130187774,2,0,0,0,13.135477562214918,44.82136164444732,3
Tomato,2,193.70209602923674,7,1,1,0,24.967218974208294,254.83615776980292,0
Guava,1,20.629535650128915,1,0,0,0,35.95198438991177,18.479234604643146,12
Carrot,2,16.916520632804765,7,1,0,0,37.8670357905821,22.8724297050631,4
Onion,0,180.41385192637546,9,0,0,0,23.21461814369998,214.32090824466795,2
Orange,1,162.7055867008135,4,0,0,0,66.57492449661059,162.41172634075483,8
Onion,2,56.51431885541428,2,0,0,0,25.252193956979234,63.305063772380684,2
Apple,0,92.5047094881115,11,0,0,0,85.779068260157,91.56815455010755,7
Cabbage,2,78.37387594638625,11,0,0,0,17.743425865874908,80.75105671565387,3
Tomato,1,79.31785473404663,11,0,1,0,30.32450138194708,77.64452541914753,0
Apple,1,32.810142653758334,1,0,0,0,133.01468188128723,39.8492869441162,7
Banana,0,67.71185027832294,6,0,0,0,37.95902952615702,65.3373440795809,5
Spinach,0,145.13130000871084,9,0,0,1,16.74668305151717,156.22880530949985,9
Onion,2,128.3721895361785,8,0,0,0,22.557166250613434,134.1083148076131,2
Cabbage,0,194.53565301482914,8,0,1,1,15.854018680362087,169.22289905564782,3
Potato,0,17.197885477311594,10,1,0,0,17.34510086003612,23.201576362749183,1
Brinjal,0,56.645395532430875,10,0,0,0,17.484048422857636,66.10559191854196,13
Orange,1,50.72321657813567,10,0,0,0,59.84805024390231,44.478712681296294,8
Grapes,2,163.71433140093663,8,0,0,0,82.4115000725462,176.33491082140307,11
Guava,2,145.04177641838476,6,1,1,0,40.025230914314704,210.0676141524034,12
Mango,1,24.796254975414683,7,0,1,0,67.66663868887167,25.669310976799018,6
Cabbage,1,28.59385376102235,2,0,0,1,19.61674486268206,23.95768675803413,3
Potato,2,80.14246592935616,7,0,0,0,15.819900321860777,74.74591322131465,1
Cabbage,1,81.10667510574476,8,0,0,1,15.044346169557203,61.20867633414135,3
Tomato,1,73.28808513840994,5,0,0,1,34.6777452788128,62.17077468759688,0
Brinjal,1,49.19950862276019,3,0,1,1,17.134071760565266,48.054292008390725,13
Apple,0,180.7618701932105,2,0,0,0,127.05462624098672,187.20591204527875,7
Onion,0,109.9491685748964,8,0,0,0,18.94844800394452,113.32928709594022,2
Cabbage,2,197.1855064716403,8,0,0,0,16.485261031000274,243.91151244225915,3
Potato,0,191.87804580723574,7,0,0,0,22.363535769867887,179.23547474553044,1
Apple,0,189.24452427850184,5,0,0,0,85.82088330094211,207.71553360116644,7
Apple,1,42.23015940229863,10,0,0,0,93.64348371507418,49.424202327800906,7
Apple,2,108.6859709968346,2,1,0,1,124.2211226850817,127.76230361386848,7
Carrot,2,96.66590629499527,3,0,0,0,31.109433102495068,93.27183503436684,4
Grapes,1,163.05520551357486,5,0,1,0,103.11103551217073,152.0362088286314,11
Brinjal,2,107.68621521380183,6,0,1,0,23.942636643546106,115.29206817972901,13
Potato,2,141.93299100965731,8,0,1,1,15.260914224045832,166.29819904821983,1
Banana,0,174.37315584004799,11,0,0,0,39.60514384484934,202.09335173138356,5
Cauliflower,2,103.69341273280108,1,0,1,0,32.28933177806486,92.79327820493933,10
Banana,0,168.01279726087287,8,0,0,0,37.49670114698378,150.2272813735421,5
Grapes,1,107.15361462450538,6,0,1,0,63.384085331402964,114.69486468709019,11
Orange,0,166.3218529547537,9,1,0,0,63.901001066889656,223.708729756526,8
Spinach,2,147.22226079088594,6,0,0,0,22.384324858325865,151.54557384497087,9
Orange,1,104.32112731220835,11,0,1,0,52.24075786352848,108.63638390782265,8
Cauliflower,0,98.72719531598047,4,0,0,0,28.97089215734858,80.67643489575809,10
Mango,2,66.73809211400385,2,0,0,0,108.78960085976851,66.62517102187705,6
Banana,1,178.85612028164013,12,0,0,0,34.47352234865757,186.98178499878782,5
Apple,1,37.61183680481399,10,1,0,1,92.99314063903358,55.7261335349236,7
Brinjal,1,123.00504656070764,9,1,0,0,24.94098565295711,134.109345868138,13
Brinjal,1,77.0924265328001,12,0,0,0,20.09691946448418,85.98207156482964,13
Cabbage,1,188.41161812882268,9,0,0,0,13.734757155572465,201.45250369933407,3
Guava,0,156.363963931025,7,0,0,1,37.5063356448697,158.00743157689104,12
Banana,0,84.29585190606146,11,0,1,0,34.36222002395348,59.745676241107695,5
Onion,0,182.77175734323984,5,1,1,0,20.600871480134664,243.5913086319991,2
Spinach,1,143.54985406755816,8,0,0,1,20.76702588674274,129.2801576123783,9
Apple,2,181.74442869717203,1,0,1,0,126.27936522262478,182.15444773075893,7
Guava,1,130.45039214799056,3,0,1,0,52.312553214649654,135.42482464775134,12
Brinjal,0,40.87830787907232,7,0,0,0,16.235003204633642,44.82329696731206,13
Potato,0,142.20989782094105,4,0,0,0,23.75213560531612,172.1669761171256,1
Apple,1,144.15860242594982,8,0,0,0,93.43412544373304,154.84858449321536,7
Onion,2,44.65839094561492,9,0,0,0,23.939745215371392,47.957870431349676,2
Apple,1,69.01569389277662,11,1,0,1,105.80534692669349,92.6625120153038,7
Spinach,2,95.88065210934106,2,0,0,0,16.565087543888307,90.52452499951983,9
Apple,1,92.60028249576153,7,0,0,1,104.19959423780864,93.86485394808264,7
Guava,0,165.63971770505177,8,0,0,1,39.54386858071521,167.92526665978096,12
Tomato,0,30.68521387215278,8,0,1,0,28.382357102678252,29.45869078185563,0
Onion,0,140.69563896455838,6,1,0,1,18.739523782084138,169.03863749403706,2
Onion,0,85.55214523067666,1,0,0,0,25.915321512431277,79.46987395423002,2
Grapes,2,191.50522133766646,3,0,0,0,106.95009079036197,178.73104703870615,11
Tomato,1,107.01796355454378,9,0,0,0,31.29527529769424,100.83514141128964,0
Guava,2,101.84349570866299,8,0,1,1,33.31650601933522,108.54171301866914,12
Apple,1,91.46284587166186,7,1,1,0,92.24980545750371,138.54331045502323,7
Orange,2,159.80774562927039,7,0,0,1,50.73430216078344,192.31470997952405,8
Tomato,1,51.658234112449186,7,0,0,1,28.597824978926432,27.72696626839205,0
Spinach,2,46.24231400435503,3,0,0,0,20.245417166886888,46.52469543697305,9
Grapes,1,70.3149962247198,4,0,0,0,101.57954925596388,56.67813625603923,11
Carrot,1,149.96134230631114,3,0,0,0,34.55936921230227,161.25148255808284,4
Carrot,1,147.74928919863905,5,0,0,0,42.43481810883804,169.32941559406663,4
Brinjal,0,166.93777889365617,4,0,0,0,18.907629328415375,159.33774096055757,13
Guava,0,10.64634798592645,1,0,0,0,54.65664343427213,10.059967113609313,12
Grapes,0,80.55870572150725,4,0,0,0,74.68678767311042,80.71127303291094,11
Brinjal,2,23.78876217225096,4,0,0,0,18.25875175636898,24.21684843225703,13
Onion,2,14.796012605508887,9,0,0,0,23.93693157145922,11.68703521463177,2
Guava,0,25.45154456826225,8,0,1,0,48.149130413011875,24.222897972547862,12
Carrot,1,133.55443239030484,5,0,0,0,25.419078678409043,159.76639076734392,4
Brinjal,2,166.8979121946061,8,0,0,0,19.420205648540275,153.58479408415997,13
Tomato,1,18.466711306160303,10,1,0,0,32.525147112637825,25.337532276940355,0
Cauliflower,0,48.596596315763676,8,0,1,0,25.642263169474024,50.28291202064427,10
Potato,1,88.43557127310224,1,0,0,0,17.84542743639479,97.78355624398516,1
Apple,0,18.42610024435286,11,0,0,0,108.71863847961616,17.10809728517026,7
Apple,2,151.23815607811795,7,0,0,0,117.83507978839901,145.38733403417683,7
Cauliflower,2,41.459925703304805,3,0,1,0,26.422167550529863,43.37770158073185,10
Orange,0,17.777571580341686,9,0,1,0,46.98198506326856,18.358430704740492,8
Banana,1,142.63317223320027,2,0,0,0,37.59582437691714,154.00448948474866,5
Carrot,2,57.25381313230825,7,1,0,0,25.704118766231797,83.97790711652216,4
Potato,2,80.7416089937374,12,1,0,0,18.85590503185754,108.53408200218873,1
Potato,0,180.6819337403818,12,0,0,1,17.341320670118062,178.63853283662377,1
Tomato,2,157.36174381756325,1,0,0,0,32.73550476246106,146.9305959162132,0
Orange,0,122.16826050696751,9,1,0,0,71.38035861550301,133.99396568510184,8
Cabbage,2,53.39572342583495,1,0,0,0,18.331139996728734,53.35289792739227,3
Orange,0,142.42733649876567,6,0,1,0,67.23202184445066,156.1223402703057,8
Orange,1,97.30092858393697,10,0,0,0,58.909604015953,111.38495641245936,8
Cauliflower,1,197.5106860368011,3,1,0,0,22.28838703822678,307.5357762717498,10
Carrot,1,165.1342571836179,9,0,0,1,44.510570560680165,152.12097948078613,4
Guava,1,161.3932262552891,9,0,0,0,50.57006985747249,155.7615099147439,12
Cabbage,2,196.1963056543659,1,0,0,0,21.757246724819552,215.08035718930816,3
Spinach,2,15.95896550600586,10,0,0,1,27.608263786523757,14.433840118713801,9
Spinach,1,171.73343254449586,10,0,0,0,21.711920362979118,165.59541735089027,9
Banana,1,21.401943482382638,12,0,0,0,32.21675527691184,21.62905512534534,5
Orange,0,159.54083337140415,8,1,0,0,48.8134797262963,200.80063332445948,8
Mango,1,83.02641651142731,7,0,0,1,98.57895127068082,82.46284057395796,6
Banana,0,78.4101844099649,4,0,0,1,33.44254822204592,82.57915847521261,5
Mango,1,105.77199065015661,7,0,0,0,62.068266959024015,113.13443892690626,6
Spinach,0,65.5630245040486,1,0,1,0,17.249643816391185,64.9605301298872,9
Mango,0,17.014930655721543,5,0,0,0,90.22724198667353,19.34699228641972,6
Guava,0,177.7595007348485,3,1,0,0,32.53280419692929,249.2244590888646,12
Cabbage,1,151.55825625381257,3,0,0,0,19.82341384145851,147.6288427840616,3
Carrot,2,15.489093968330629,1,1,1,1,44.46167181348047,19.816014302718884,4
Apple,1,154.83055882180344,11,0,0,0,90.73304219634925,140.4651000772484,7
Mango,2,65.2091330898613,10,0,1,0,91.15483658953589,66.02842128227307,6
Onion,0,127.499826410444,3,0,0,1,26.135851203021524,115.31211056515433,2
Orange,1,133.0017216504447,12,0,1,1,69.46497813176,154.45266373914905,8
Grapes,0,118.10049550951526,2,0,1,0,69.78549911296078,121.96019065390857,11
Cabbage,0,132.80679718260143,11,0,1,0,18.401410909840383,147.49604273460648,3
Potato,1,61.64233252679547,9,0,0,1,24.55462721640274,51.30425951318883,1
Carrot,2,139.55868699145537,3,0,1,0,38.321473259874566,154.4288754979141,4
Onion,0,183.08692749187267,5,0,1,0,25.08536905846598,197.28719531628764,2
Banana,2,132.06056997448133,4,0,1,0,32.228511668573226,89.46862926818442,5
Tomato,1,45.072375573155256,7,0,1,0,29.132663890743572,41.45671023252973,0
Cauliflower,2,74.19625242051283,8,0,0,0,23.47446150476528,66.28095248819236,10
Guava,2,171.3125150951952,9,0,1,0,49.78107431268971,172.56490432695122,12
Orange,2,127.69445861245207,2,0,0,1,71.92006126411101,140.1337717558552,8
Spinach,0,35.82480829247436,7,0,0,0,18.006416263031007,30.96350140775483,9
Potato,1,20.44423259811157,8,0,1,0,20.522070155863283,22.196295148572958,1
Tomato,0,183.62094110640007,12,1,1,1,22.95251723969688,204.0938095270081,0
Guava,2,146.4111649257866,12,0,0,0,49.57494151805123,116.16616293650732,12
Banana,1,165.89358930587227,12,0,0,0,25.310686404527857,169.32940665869586,5
Orange,2,46.45169706919427,4,1,1,0,59.77565900116041,52.42241097279025,8
Brinjal,0,45.55022754709638,11,0,0,0,24.719464822697386,49.02611332467206,13
Banana,0,28.809926681571454,5,0,1,0,35.19214570165973,26.454429234513277,5
Apple,2,18.61008697274326,7,0,0,1,123.29736575940676,11.84746438702376,7
Mango,2,64.0897733799321,1,1,0,0,107.69077964622501,89.31742485769244,6
Brinjal,1,22.75437606606458,9,0,0,1,20.58471193751986,21.61905359437625,13
Orange,0,31.65196960763523,4,0,0,0,68.90239088802562,29.633804545675837,8
Onion,2,39.486369178656716,6,0,0,0,25.686749517318596,34.837562946963686,2
Carrot,2,55.07537294522712,6,0,1,0,37.6980522925471,55.29275841043055,4
Tomato,1,33.23904394272247,2,1,0,1,24.261251450478987,32.56385770157875,0
Mango,1,63.620132399860836,2,0,1,0,57.09057065669469,76.31806468993662,6
Spinach,0,115.89996161459867,10,0,0,0,21.319168560420596,133.14397695674987,9
Banana,1,190.70511486504137,7,0,0,0,25.211905503897835,202.820510946278,5
Banana,0,112.34472308617278,11,1,0,0,27.332933287821216,151.27870715441395,5
Onion,0,193.4347344932499,12,0,0,0,19.497160040428916,201.27062788084507,2
Carrot,0,195.35723938593358,2,0,1,0,42.83699228959932,165.39890465001946,4
Brinjal,2,24.330722732397028,5,0,0,0,17.185014523631057,26.592490119608268,13
Potato,0,112.6589594599996,9,0,0,0,21.891958974969832,109.89115943803122,1
Orange,0,13.138692620010824,10,0,1,0,44.22657170774296,12.943266289078998,8
Mango,0,104.09970771636408,10,0,0,0,98.50468318980603,94.1381349916012,6
Cabbage,2,25.224440563823904,7,0,0,0,20.340894549956673,25.665151540509953,3
Onion,2,180.18175145441347,4,0,1,1,21.64287701563108,188.0689757233443,2
Apple,2,194.7103953882684,9,1,1,0,87.8145499047982,281.63639467190694,7
Onion,2,145.17160882598807,2,0,1,1,22.08412106227001,146.96203807280543,2
Spinach,2,143.13596208736502,10,0,0,0,27.456764667280275,136.90305721673462,9
Cauliflower,2,186.06957883935186,10,0,0,0,34.24558899568213,181.10614991015635,10
Cabbage,0,134.3215119790985,4,0,1,0,13.110033763632313,151.90378184005073,3
Cauliflower,0,93.65199741491459,7,0,0,0,31.05541412129297,103.67632528008693,10
Orange,1,161.83177219984225,7,0,0,0,62.46651784699664,168.57426751076147,8
Grapes,0,26.162028320783627,11,0,1,0,91.46748355692958,29.411937293483632,11
Guava,2,83.1210006171405,12,1,1,0,35.30021735344812,115.41574983378923,12
Banana,0,196.6836893006681,2,0,0,0,31.911481445106777,191.66403821582466,5
Grapes,2,172.80256766503888,7,0,1,1,100.57114596669223,174.84198505563668,11
Onion,1,55.54668146194797,5,0,0,1,26.11442453469884,43.105988398668835,2
Banana,1,111.07022765338424,5,0,0,0,33.233225615320876,99.20744944882517,5
Brinjal,1,73.8062497267015,9,0,0,0,19.95589179091869,84.42025777598806,13
Tomato,1,149.7263589480457,2,0,0,0,27.977657342712774,146.9598523406716,0
Orange,0,10.303270859862659,8,1,0,0,68.82642238048611,13.359803092538472,8
Orange,1,149.86478301346855,11,0,1,0,74.85396988450307,158.49746301314119,8
Apple,1,188.4127025177663,10,0,0,0,126.92272675711834,166.9637749390306,7
Potato,0,176.14776638593023,5,0,0,1,24.77562859269026,186.74767607646066,1
Orange,0,16.285858657480855,3,0,0,0,60.48543403865099,14.493239539014986,8
Tomato,0,48.16504264856544,7,1,1,0,30.085183813691117,51.76561133188925,0
Guava,2,114.06742027166172,9,0,0,0,35.676074058648275,129.33069796982846,12
Tomato,2,153.55383120244394,10,0,0,0,30.432548581467778,145.76959304935355,0
Onion,0,121.01112046800608,2,1,1,1,26.12768065828432,161.41555005450056,2
Cabbage,1,78.06018351759151,2,0,0,0,16.599087355924468,74.56037316929392,3
Orange,1,142.04282896959512,12,0,0,0,69.87445093324263,144.38107277690415,8
Cabbage,2,15.461551101964298,11,0,0,0,15.167441530334205,13.063586412164776,3
Guava,2,168.95189911578035,2,0,1,0,39.0704040863216,180.57856471563719,12
Tomato,2,143.32713869739146,2,0,0,1,24.45405843143691,116.36543256805605,0
Tomato,2,57.891724645673484,2,0,0,0,27.729353593682475,57.15816869380087,0
Apple,0,84.20863235203021,7,0,1,1,135.28854449081481,84.77493914826607,7
Potato,2,66.64334820020278,8,1,1,0,16.177078375023015,100.52525942816564,1
Onion,0,46.218236036091675,3,0,1,0,21.74555251739799,53.46739245498435,2
Onion,1,72.99639403826184,9,0,0,0,23.27855306962197,78.2301424002862,2
Tomato,1,92.3141201794985,7,0,0,1,23.08153860804355,93.38865026613121,0
Guava,2,117.22451734437627,7,0,0,1,41.33036312314171,92.66524353074009,12
Mango,1,47.87309742115971,9,0,0,0,88.73639439861502,48.982192697148605,6
Tomato,0,141.8725089938013,7,0,1,0,27.6658898045203,110.71676452903314,0
Carrot,0,170.5078936491768,4,1,0,0,31.4633296456584,213.0641575492127,4
Tomato,2,30.700127251431546,5,0,1,0,20.66183745237015,28.15113236049587,0
Spinach,2,133.31275872543165,4,0,0,1,25.180603405359335,117.99217587875964,9
Brinjal,2,12.368983538634787,2,0,1,0,21.710497462491986,12.292873805898596,13
Brinjal,1,102.32428209478532,12,0,0,0,15.922018926544673,106.51492927932811,13
Brinjal,2,53.71981796836325,6,0,0,1,20.910897948890756,52.992376811438774,13
Orange,1,105.18426091916878,9,0,0,0,73.7611042127281,97.32810969137782,8
Orange,2,52.24925128322269,6,0,0,0,45.93235813565252,55.858536024086,8
Banana,1,128.87495621469586,7,0,1,0,32.53517598053685,138.9821852110157,5
Apple,1,96.76268889572835,6,0,0,1,95.54517826484695,100.7573611123211,7
Tomato,0,186.20784424685675,10,0,0,1,20.35512825919328,167.88090159668198,0
Tomato,1,36.24925517931224,5,0,1,0,32.41031020343831,39.409205740958,0
Tomato,2,183.81611890814412,3,1,1,0,24.137947557495366,221.90416719512606,0
Guava,0,119.52538080287975,5,0,0,0,50.3506687329437,102.92441678367987,12
Mango,0,198.7951303843666,10,0,0,1,74.23920080909579,189.75270712763563,6
Mango,0,30.035867337650316,6,0,0,0,61.62723648280928,35.901615099052464,6
Carrot,2,145.74029758657667,8,0,0,0,25.37463519479533,126.31541529844483,4
Grapes,2,94.4719907514659,10,0,0,1,68.27966314198251,85.17205263236285,11
Potato,2,54.33594691608786,4,0,0,0,17.204692683032164,49.3643051162525,1
Potato,0,41.93235477777864,12,0,1,0,15.728890628548482,46.38414929237649,1
Carrot,0,104.45406660935245,3,0,1,0,39.64574098253759,106.51107075833124,4
Guava,0,186.9009473830803,8,0,0,0,42.4665633277524,168.8627034391879,12
Apple,2,27.240905694312353,12,0,0,1,113.82898045042242,23.581217756090528,7
Apple,0,134.25646435749758,3,0,0,0,117.11600847751833,139.27707464333918,7
Onion,2,117.84594706502416,10,0,1,1,29.944231974024348,120.56281807652165,2
Spinach,0,157.8590359321789,7,0,0,0,24.79071364143318,182.20269485491747,9
Mango,0,75.49449623816008,4,0,1,0,72.16564747950652,94.76252930513542,6
Cauliflower,1,68.56972933093815,1,0,0,0,29.346885276696607,78.72470629817573,10
Orange,2,105.57204476145955,8,0,1,0,49.41803389036503,131.61723669778362,8
Potato,1,126.37426330407091,2,0,0,0,18.013029437340062,111.61977300025808,1
Carrot,0,94.88667181240949,11,0,0,0,37.77679495463802,88.46193566161362,4
Spinach,1,187.21225260084077,10,0,0,0,25.056134296829452,157.46841125244214,9
Guava,1,109.17824059581206,4,0,1,0,31.806193954069453,109.49738565436687,12
Orange,1,69.0466471148487,2,0,1,0,50.41424875507534,64.05578650330469,8
Brinjal,1,169.38873596426575,12,1,0,0,23.45584851409923,241.08544269696156,13
Banana,1,15.626809388860963,5,0,0,0,27.367086737552782,14.493739945336195,5
Tomato,1,83.63975889147392,10,0,0,1,26.566777724926084,61.27941045403528,0
Apple,0,36.64096141903953,8,0,0,0,93.74456805979752,38.756621199486716,7
Brinjal,2,187.20282963549573,5,0,0,0,21.187902954341503,177.19669284733035,13
Brinjal,0,34.75141511681147,1,1,0,0,24.67547449000471,40.68732356047814,13
Orange,1,31.669453795160372,6,0,0,0,58.71827856409004,35.927833863533095,8
Potato,2,40.468826226121244,11,0,0,0,22.61967174036738,39.85966271237331,1
Cauliflower,2,171.59046759689792,5,0,0,0,22.860556445362743,136.33794953483638,10
Guava,2,53.835657647752,3,0,0,0,50.95768423170493,54.99914743993472,12
Banana,2,187.01757430507664,12,0,0,0,28.73995030261772,196.34374452109722,5
Carrot,0,154.9942082477993,10,0,0,0,39.88697701041382,173.8156436243899,4
Cabbage,1,146.0769733672777,5,0,0,1,21.06806360719966,120.2444666361607,3
Apple,2,20.244160134849736,1,0,0,0,80.11018128450955,22.356623225638106,7
Guava,2,198.24609423976062,1,0,0,0,37.04376683101374,224.45281757844168,12
Cauliflower,0,137.62365087904885,7,0,1,1,33.89091024544986,144.61808850639662,10
Cabbage,1,42.50925776992871,2,0,0,0,17.14467530695254,36.34265252721802,3
Banana,0,42.502872621131075,5,0,0,0,27.753481731741996,44.07829423726245,5
Brinjal,0,96.44689838832215,4,0,0,0,22.114801235727835,94.22668170595182,13
Grapes,2,128.92779051525744,6,0,0,0,86.46535391502906,147.70048463991128,11
Apple,0,70.78884186347666,1,0,0,1,91.02238421094613,79.3532501671699,7
Mango,2,38.05444126972979,7,0,0,0,92.50009052655862,39.14809542198756,6
Apple,2,73.16873017438655,9,0,0,1,96.4383319663176,60.26295792592411,7
Cabbage,0,110.34859105697274,7,0,0,0,13.226593910638703,140.83002102859103,3
Spinach,2,199.83359346366234,2,0,0,0,25.463629336042537,175.61060050341064,9
Cauliflower,1,138.03691480986316,5,0,0,0,30.16199482877141,137.57781674051535,10
Guava,0,85.1499543062427,10,0,0,0,35.612956828294735,100.73470166236658,12
Grapes,0,158.8674892276415,7,0,0,1,92.84693545036791,196.97254746640098,11
Banana,0,96.30714875491785,7,0,0,0,39.990805795895646,87.462773649172,5
Carrot,0,39.87940542458112,6,1,0,0,29.442077361509526,54.41404548228638,4
Grapes,1,21.204909449833952,7,0,1,0,109.1219017255161,20.447405001160213,11
Spinach,2,108.39584441659066,9,0,0,0,16.791562313650665,111.67925860185761,9
Apple,2,137.2936255400218,1,0,0,0,106.44405935119475,165.22220900322424,7
Cabbage,0,178.83893387850858,9,0,0,0,13.84704769939707,145.09967531812083,3
Tomato,2,108.58941845782347,8,0,0,1,20.383776070720756,101.70294172433469,0
Guava,1,139.38345324581724,3,0,0,0,34.42011890813152,126.39437358939246,12
Apple,2,169.8254896087663,1,1,0,0,139.57884752651006,230.605974124397,7
Carrot,2,182.89931793089397,11,0,0,0,32.18976139187218,188.6410376757326,4
Carrot,2,94.57839309243694,11,0,0,0,37.14855916494644,84.69184156793257,4
Guava,2,119.47198983323305,6,1,0,0,31.963420172452068,166.35276812487422,12
Guava,1,49.97549905222492,9,0,1,0,49.691439471114826,52.75745905486399,12
Banana,2,39.273435529671076,9,0,0,0,27.307376284082324,40.60195332154579,5
Grapes,2,90.8175109335816,7,0,0,0,108.87132166362423,95.03188052618071,11
Tomato,0,100.817316794931,8,0,0,0,21.53515424104773,113.96684532695707,0
Cauliflower,0,163.12371213124067,2,0,0,0,30.935294083528586,172.95663040661938,10
Guava,2,73.69024901901498,5,0,1,0,52.532691773430365,77.05531083485624,12
Cauliflower,0,84.68347211162329,7,0,0,0,25.526845562107923,80.9716448394162,10
Cauliflower,2,63.29119119724104,8,0,0,0,33.626882480882756,63.968760659441095,10
Mango,0,166.9362363535432,4,0,0,0,66.5166588463852,206.89770730143687,6
Brinjal,1,120.72176735845306,3,0,1,0,18.01295275070432,122.91632120223136,13
Cabbage,2,124.43560852022918,10,0,1,1,21.673850472748065,108.67244938124215,3
Cauliflower,1,90.82068957126609,9,0,0,1,22.04853070138546,85.24703666387816,10
Banana,0,121.8833764267321,6,0,1,0,32.30632713682067,108.62978385171012,5
Potato,2,143.83118811922063,4,1,0,0,18.858379527199684,214.51663106455123,1
Cabbage,2,109.01055101311182,11,0,0,0,18.3256780088588,111.3713658258426,3
Tomato,2,76.88835249464026,3,0,0,0,22.815428424245127,68.4565314696678,0
Apple,2,81.95625039589993,5,1,0,0,115.18749956550498,96.16941783557407,7
Cabbage,2,65.58395915644809,2,0,0,0,19.429050730268052,69.85536443773998,3
Potato,0,11.417429393932503,7,0,0,0,22.600895483989216,10.556167127577682,1
Potato,0,187.04741060039152,11,0,0,0,17.312472064185762,231.88540986498873,1
Orange,0,51.162848786149816,6,0,0,0,43.420313155890696,55.96722659557899,8
Carrot,1,54.32715115970098,2,0,0,0,28.600035340159785,54.92470159942294,4
Potato,0,118.41266973401957,2,0,1,0,16.052200266909995,138.40996100204472,1
Onion,2,196.3778773861024,1,0,1,0,21.283249696773332,215.33546058718315,2
Mango,0,15.849869973802756,4,0,1,1,92.21745681087481,14.200851891939774,6
Potato,2,148.71639231560104,12,0,0,0,18.39204105414951,146.60404625008832,1
Mango,2,62.41870263527852,6,0,0,0,71.69341124462807,60.55256514548264,6
Onion,0,17.943407542872702,3,0,0,0,19.48231869770718,18.322872437434114,2
Onion,1,115.31047486561236,11,0,0,1,27.181521991511833,87.05364858735888,2
Cauliflower,0,21.959984401532225,9,0,0,0,21.04272378423148,20.201140434208583,10
Cabbage,0,143.9939789132808,10,0,0,0,17.282481850912117,139.87885674618906,3
Carrot,2,80.3369253304631,3,1,1,1,29.56223213242873,105.94770773558015,4
Potato,1,161.7425985211774,5,1,0,0,15.577968375741623,251.23674134607484,1
Guava,2,109.05369668058674,10,0,0,0,36.88098109201113,96.15650162335487,12
Potato,1,118.09254516872781,6,0,0,0,24.13075652463829,99.17730988107573,1
Onion,2,78.43430899916697,9,0,0,0,18.77113605829933,82.79893482915624,2
Mango,0,129.391146286063,4,1,0,0,81.80478330395292,183.4003917945644,6
Spinach,2,121.30683198827498,5,0,0,0,15.49734536279712,135.63657680354873,9
Guava,0,143.96864057446277,9,0,0,0,38.643489438372285,135.58065486531575,12
Grapes,2,27.55229216363579,3,0,0,0,79.0269498916376,24.589775244759505,11
Guava,1,146.3898690660037,6,0,0,0,41.05977467906747,143.9645145078501,12
Cabbage,1,117.3322498279717,1,0,1,0,13.511443154499627,126.9361117272903,3
Guava,2,161.3948505182833,10,0,0,1,36.774477138212276,162.73397062897845,12
